filename,algo_type,loop_counter,command,end_of_command,accum
../data/graph_15M.txt,min,3,it_reduce,2021-03-16 19:15:16.189232,7718165
../data/graph_15M.txt,min,3,ded_map,2021-03-16 19:15:34.779094,15436330
../data/graph_15M.txt,min,3,ded_groupby,2021-03-16 19:18:32.201268,23154495
../data/graph_15M.txt,min,3,ded_reduce,2021-03-16 19:19:54.032794,23154495
../data/graph_15M.txt,min,4,it_map,2021-03-16 19:21:25.723877,0
../data/graph_15M.txt,min,4,it_groupby,2021-03-16 19:22:51.535739,0
../data/graph_15M.txt,min,4,it_reduce,2021-03-16 19:22:59.917908,8471743
../data/graph_15M.txt,min,4,ded_map,2021-03-16 19:23:14.681593,16943486
../data/graph_15M.txt,min,4,ded_groupby,2021-03-16 19:23:34.923246,25415229
../data/graph_15M.txt,min,4,ded_reduce,2021-03-16 19:23:37.306990,25415229
../data/graph_15M.txt,min,5,it_map,2021-03-16 19:23:40.064760,0
../data/graph_15M.txt,min,5,it_groupby,2021-03-16 19:23:45.021590,0
../data/graph_15M.txt,min,5,it_reduce,2021-03-16 19:23:47.483727,233724
../data/graph_15M.txt,min,5,ded_map,2021-03-16 19:23:50.477117,467448
../data/graph_15M.txt,min,5,ded_groupby,2021-03-16 19:23:56.512273,701172
../data/graph_15M.txt,min,5,ded_reduce,2021-03-16 19:23:57.417158,701172
../data/graph_15M.txt,min,6,it_map,2021-03-16 19:23:58.845693,0
../data/graph_15M.txt,min,6,it_groupby,2021-03-16 19:24:02.096577,0
../data/graph_15M.txt,min,6,it_reduce,2021-03-16 19:24:04.940332,0
../data/graph_15M.txt,min,6,ded_map,2021-03-16 19:24:07.593563,0
../data/graph_15M.txt,min,6,ded_groupby,2021-03-16 19:24:12.680664,0
../data/graph_15M.txt,min,6,ded_reduce,2021-03-16 19:24:13.817142,0
../data/graph_15M.txt,zip,0,start,2021-03-16 19:24:13.868798,0
../data/graph_15M.txt,zip,1,it_map,2021-03-16 19:24:18.027185,0
../data/graph_15M.txt,zip,1,it_groupby,2021-03-16 19:24:29.139437,0
../data/graph_15M.txt,zip,1,it_reduce,2021-03-16 19:24:32.387763,1972187
../data/graph_15M.txt,zip,1,ded_map,2021-03-16 19:24:38.022420,3944374
../data/graph_15M.txt,zip,1,ded_groupby,2021-03-16 19:25:06.078334,5916561
../data/graph_15M.txt,zip,1,ded_reduce,2021-03-16 19:25:17.444085,5916561
../data/graph_15M.txt,zip,2,it_map,2021-03-16 19:25:29.464465,0
../data/graph_15M.txt,zip,2,it_groupby,2021-03-16 19:25:48.332214,0
../data/graph_15M.txt,zip,2,it_reduce,2021-03-16 19:25:53.679592,3900526
../data/graph_15M.txt,zip,2,ded_map,2021-03-16 19:26:01.222612,7801052
../data/graph_15M.txt,zip,2,ded_groupby,2021-03-16 19:28:19.643864,11701578
../data/graph_15M.txt,zip,2,ded_reduce,2021-03-16 19:29:19.111719,11701578
../data/graph_15M.txt,zip,3,it_map,2021-03-16 19:30:35.195858,0
../data/graph_15M.txt,zip,3,it_groupby,2021-03-16 19:32:06.338495,0
../data/graph_15M.txt,zip,3,it_reduce,2021-03-16 19:32:12.762222,7718165
../data/graph_15M.txt,zip,3,ded_map,2021-03-16 19:32:25.629744,15436330
../data/graph_15M.txt,zip,3,ded_groupby,2021-03-16 19:35:17.390548,23154495
../data/graph_15M.txt,zip,3,ded_reduce,2021-03-16 19:36:35.853201,23154495
../data/graph_15M.txt,zip,4,it_map,2021-03-16 19:38:02.448017,0
../data/graph_15M.txt,zip,4,it_groupby,2021-03-16 19:39:27.216525,0
../data/graph_15M.txt,zip,4,it_reduce,2021-03-16 19:39:33.693407,8471743
../data/graph_15M.txt,zip,4,ded_map,2021-03-16 19:39:46.815566,16943486
../data/graph_15M.txt,zip,4,ded_groupby,2021-03-16 19:40:05.173639,25415229
../data/graph_15M.txt,zip,4,ded_reduce,2021-03-16 19:40:07.847220,25415229
../data/graph_15M.txt,zip,5,it_map,2021-03-16 19:40:11.055061,0
../data/graph_15M.txt,zip,5,it_groupby,2021-03-16 19:40:17.018338,0
../data/graph_15M.txt,zip,5,it_reduce,2021-03-16 19:40:18.866729,233724
../data/graph_15M.txt,zip,5,ded_map,2021-03-16 19:40:20.951502,467448
../data/graph_15M.txt,zip,5,ded_groupby,2021-03-16 19:40:27.302426,701172
../data/graph_15M.txt,zip,5,ded_reduce,2021-03-16 19:40:28.790680,701172
../data/graph_15M.txt,zip,6,it_map,2021-03-16 19:40:30.194342,0
../data/graph_15M.txt,zip,6,it_groupby,2021-03-16 19:40:33.150239,0
../data/graph_15M.txt,zip,6,it_reduce,2021-03-16 19:40:34.470479,0
../data/graph_15M.txt,zip,6,ded_map,2021-03-16 19:40:35.695166,0
../data/graph_15M.txt,zip,6,ded_groupby,2021-03-16 19:40:39.899695,0
../data/graph_15M.txt,zip,6,ded_reduce,2021-03-16 19:40:41.000795,0
../data/graph_25M.txt,sorted,0,start,2021-03-16 19:40:47.722218,0
../data/graph_25M.txt,sorted,1,it_map,2021-03-16 19:40:55.445977,0
../data/graph_25M.txt,sorted,1,it_groupby,2021-03-16 19:41:10.859386,0
../data/graph_25M.txt,sorted,1,it_reduce,2021-03-16 19:41:16.633585,3200967
../data/graph_25M.txt,sorted,1,ded_map,2021-03-16 19:41:25.151794,6401934
../data/graph_25M.txt,sorted,1,ded_groupby,2021-03-16 19:44:01.877092,9602901
../data/graph_25M.txt,sorted,1,ded_reduce,2021-03-16 19:45:01.574108,9602901
../data/graph_25M.txt,sorted,2,it_map,2021-03-16 19:46:17.334401,0
../data/graph_25M.txt,sorted,2,it_groupby,2021-03-16 19:47:45.092145,0
../data/graph_25M.txt,sorted,2,it_reduce,2021-03-16 19:47:52.162663,6325547
../data/graph_25M.txt,sorted,2,ded_map,2021-03-16 19:48:05.049732,12651094
../data/graph_25M.txt,sorted,2,ded_groupby,2021-03-16 19:51:36.070942,18976641
../data/graph_25M.txt,sorted,2,ded_reduce,2021-03-16 19:53:17.883606,18976641
../data/graph_25M.txt,sorted,3,it_map,2021-03-16 19:54:58.868769,0
../data/graph_25M.txt,sorted,3,it_groupby,2021-03-16 19:57:12.360435,0
../data/graph_25M.txt,sorted,3,it_reduce,2021-03-16 19:57:23.289533,12544876
../data/graph_25M.txt,sorted,3,ded_map,2021-03-16 19:57:46.852587,25089752
../data/graph_25M.txt,sorted,3,ded_groupby,2021-03-16 20:02:18.724194,37634628
../data/graph_25M.txt,sorted,3,ded_reduce,2021-03-16 20:04:14.306506,37634628
../data/graph_25M.txt,sorted,4,it_map,2021-03-16 20:06:15.064683,0
../data/graph_25M.txt,sorted,4,it_groupby,2021-03-16 20:09:14.027606,0
../data/graph_25M.txt,sorted,4,it_reduce,2021-03-16 20:09:27.360493,15756275
../data/graph_25M.txt,sorted,4,ded_map,2021-03-16 20:09:55.655485,31512550
../data/graph_25M.txt,sorted,4,ded_groupby,2021-03-16 20:10:33.687119,47268825
../data/graph_25M.txt,sorted,4,ded_reduce,2021-03-16 20:10:38.090408,47268825
../data/graph_25M.txt,sorted,5,it_map,2021-03-16 20:10:41.816631,0
../data/graph_25M.txt,sorted,5,it_groupby,2021-03-16 20:10:49.347027,0
../data/graph_25M.txt,sorted,5,it_reduce,2021-03-16 20:10:51.766054,518534
../data/graph_25M.txt,sorted,5,ded_map,2021-03-16 20:10:54.403386,1037068
../data/graph_25M.txt,sorted,5,ded_groupby,2021-03-16 20:11:02.744173,1555602
../data/graph_25M.txt,sorted,5,ded_reduce,2021-03-16 20:11:04.593531,1555602
../data/graph_25M.txt,sorted,6,it_map,2021-03-16 20:11:06.826404,0
../data/graph_25M.txt,sorted,6,it_groupby,2021-03-16 20:11:12.145047,0
../data/graph_25M.txt,sorted,6,it_reduce,2021-03-16 20:11:13.691215,0
../data/graph_25M.txt,sorted,6,ded_map,2021-03-16 20:11:16.253767,0
../data/graph_25M.txt,sorted,6,ded_groupby,2021-03-16 20:11:22.591471,0
../data/graph_25M.txt,sorted,6,ded_reduce,2021-03-16 20:11:24.030595,0
../data/graph_25M.txt,min,0,start,2021-03-16 20:11:24.107036,0
../data/graph_25M.txt,min,1,it_map,2021-03-16 20:11:30.889989,0
../data/graph_25M.txt,min,1,it_groupby,2021-03-16 20:11:46.019441,0
../data/graph_25M.txt,min,1,it_reduce,2021-03-16 20:11:53.675257,3200967
../data/graph_25M.txt,min,1,ded_map,2021-03-16 20:12:04.316023,6401934
../data/graph_25M.txt,min,1,ded_groupby,2021-03-16 20:14:30.987590,9602901
../data/graph_25M.txt,min,1,ded_reduce,2021-03-16 20:15:43.524824,9602901
../data/graph_25M.txt,min,2,it_map,2021-03-16 20:16:43.885177,0
../data/graph_25M.txt,min,2,it_groupby,2021-03-16 20:17:57.061528,0
../data/graph_25M.txt,min,2,it_reduce,2021-03-16 20:18:06.496923,6325547
../data/graph_25M.txt,min,2,ded_map,2021-03-16 20:18:21.618210,12651094
../data/graph_25M.txt,min,2,ded_groupby,2021-03-16 20:21:44.775570,18976641
../data/graph_25M.txt,min,2,ded_reduce,2021-03-16 20:23:03.544023,18976641
../data/graph_25M.txt,min,3,it_map,2021-03-16 20:24:29.740723,0
../data/graph_25M.txt,min,3,it_groupby,2021-03-16 20:26:30.578570,0
../data/graph_25M.txt,min,3,it_reduce,2021-03-16 20:26:44.050011,12544876
../data/graph_25M.txt,min,3,ded_map,2021-03-16 20:27:11.837640,25089752
../data/graph_25M.txt,min,3,ded_groupby,2021-03-16 20:31:52.708320,37634628
../data/graph_25M.txt,min,3,ded_reduce,2021-03-16 20:33:36.023406,37634628
../data/graph_25M.txt,min,4,it_map,2021-03-16 20:35:34.158425,0
../data/graph_25M.txt,min,4,it_groupby,2021-03-16 20:37:56.059496,0
../data/graph_25M.txt,min,4,it_reduce,2021-03-16 20:38:10.925749,15756275
../data/graph_25M.txt,min,4,ded_map,2021-03-16 20:38:41.106337,31512550
../data/graph_25M.txt,min,4,ded_groupby,2021-03-16 20:39:18.747711,47268825
../data/graph_25M.txt,min,4,ded_reduce,2021-03-16 20:39:22.320988,47268825
../data/graph_25M.txt,min,5,it_map,2021-03-16 20:39:26.144015,0
../data/graph_25M.txt,min,5,it_groupby,2021-03-16 20:39:33.982087,0
../data/graph_25M.txt,min,5,it_reduce,2021-03-16 20:39:38.349087,518534
../data/graph_25M.txt,min,5,ded_map,2021-03-16 20:39:43.305903,1037068
../data/graph_25M.txt,min,5,ded_groupby,2021-03-16 20:39:53.956046,1555602
../data/graph_25M.txt,min,5,ded_reduce,2021-03-16 20:39:55.859636,1555602
../data/graph_25M.txt,min,6,it_map,2021-03-16 20:39:58.584721,0
../data/graph_25M.txt,min,6,it_groupby,2021-03-16 20:40:03.775974,0
../data/graph_25M.txt,min,6,it_reduce,2021-03-16 20:40:08.011533,0
../data/graph_25M.txt,min,6,ded_map,2021-03-16 20:40:13.491603,0
../data/graph_25M.txt,min,6,ded_groupby,2021-03-16 20:40:24.353251,0
../data/graph_25M.txt,min,6,ded_reduce,2021-03-16 20:40:25.807921,0
../data/graph_25M.txt,zip,0,start,2021-03-16 20:40:25.871608,0
../data/graph_25M.txt,zip,1,it_map,2021-03-16 20:40:32.366329,0
../data/graph_25M.txt,zip,1,it_groupby,2021-03-16 20:40:49.549474,0
../data/graph_25M.txt,zip,1,it_reduce,2021-03-16 20:40:54.911039,3200967
../data/graph_25M.txt,zip,1,ded_map,2021-03-16 20:41:05.969428,6401934
../data/graph_25M.txt,zip,1,ded_groupby,2021-03-16 20:43:25.586019,9602901
../data/graph_25M.txt,zip,1,ded_reduce,2021-03-16 20:44:23.284868,9602901
../data/graph_25M.txt,zip,2,it_map,2021-03-16 20:45:30.531033,0
../data/graph_25M.txt,zip,2,it_groupby,2021-03-16 20:46:56.404309,0
../data/graph_25M.txt,zip,2,it_reduce,2021-03-16 20:47:03.759972,6325547
../data/graph_25M.txt,zip,2,ded_map,2021-03-16 20:47:16.291501,12651094
../data/graph_25M.txt,zip,2,ded_groupby,2021-03-16 20:50:41.878026,18976641
../data/graph_25M.txt,zip,2,ded_reduce,2021-03-16 20:52:09.094267,18976641
../data/graph_25M.txt,zip,3,it_map,2021-03-16 20:53:35.475030,0
../data/graph_25M.txt,zip,3,it_groupby,2021-03-16 20:55:34.389070,0
../data/graph_25M.txt,zip,3,it_reduce,2021-03-16 20:55:46.153269,12544876
../data/graph_25M.txt,zip,3,ded_map,2021-03-16 20:56:09.056194,25089752
../data/graph_25M.txt,zip,3,ded_groupby,2021-03-16 21:00:46.812995,37634628
../data/graph_25M.txt,zip,3,ded_reduce,2021-03-16 21:02:36.316559,37634628
../data/graph_25M.txt,zip,4,it_map,2021-03-16 21:04:34.268970,0
../data/graph_25M.txt,zip,4,it_groupby,2021-03-16 21:07:09.337776,0
../data/graph_25M.txt,zip,4,it_reduce,2021-03-16 21:07:30.588750,15756275
../data/graph_25M.txt,zip,4,ded_map,2021-03-16 21:08:10.740498,31512550
../data/graph_25M.txt,zip,4,ded_groupby,2021-03-16 21:08:43.812011,47268825
../data/graph_25M.txt,zip,4,ded_reduce,2021-03-16 21:08:47.222812,47268825
../data/graph_25M.txt,zip,5,it_map,2021-03-16 21:08:50.997981,0
../data/graph_25M.txt,zip,5,it_groupby,2021-03-16 21:08:58.970882,0
../data/graph_25M.txt,zip,5,it_reduce,2021-03-16 21:09:01.111577,518534
../data/graph_25M.txt,zip,5,ded_map,2021-03-16 21:09:03.962813,1037068
../data/graph_25M.txt,zip,5,ded_groupby,2021-03-16 21:09:11.950058,1555602
../data/graph_25M.txt,zip,5,ded_reduce,2021-03-16 21:09:13.846562,1555602
../data/graph_25M.txt,zip,6,it_map,2021-03-16 21:09:16.226198,0
../data/graph_25M.txt,zip,6,it_groupby,2021-03-16 21:09:21.448939,0
../data/graph_25M.txt,zip,6,it_reduce,2021-03-16 21:09:23.062968,0
../data/graph_25M.txt,zip,6,ded_map,2021-03-16 21:09:25.401246,0
../data/graph_25M.txt,zip,6,ded_groupby,2021-03-16 21:09:31.733760,0
../data/graph_25M.txt,zip,6,ded_reduce,2021-03-16 21:09:33.137993,0
